shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
HS22,247515,47.491248,19.120286,927.0
HS22,247516,47.491221,19.120286,930.0
HS22,247517,47.491248,19.120286,933.0
HS22,247518,47.49125,19.120337,936.0
HS22,247519,47.491309,19.121737,1042.0
HS22,247520,47.491309,19.12187,1052.0
HS22,247521,47.4913,19.121989,1061.0
HS22,247522,47.491273,19.122082,1069.0
HS22,247523,47.491237,19.122188,1078.0
HS22,247524,47.491201,19.122268,1085.0
HS22,247525,47.49112,19.122387,1098.0
HS22,247526,47.490994,19.122533,1116.0
HS22,247527,47.490904,19.122599,1127.0
HS22,247528,47.490841,19.122639,1135.0
HS22,247529,47.490751,19.122665,1145.0
HS22,247530,47.490688,19.122678,1152.0
HS22,247531,47.490598,19.122678,1162.0
HS22,247532,47.490517,19.122665,1171.0
HS22,247533,47.490382,19.122612,1187.0
HS22,247534,47.490247,19.122572,1202.0
HS22,247535,47.490131,19.122545,1215.0
HS22,247536,47.490005,19.122545,1229.0
HS22,247537,47.489906,19.122545,1240.0
HS22,247538,47.489825,19.122558,1249.0
HS22,247539,47.489735,19.122597,1259.0
HS22,247540,47.489618,19.12265,1273.0
HS22,247541,47.489258,19.122968,1320.0
HS22,247542,47.489213,19.123021,1326.0
HS22,247543,47.489186,19.123061,1330.0
HS22,247544,47.489159,19.123128,1336.0
HS22,247545,47.489132,19.123247,1345.0
HS22,247546,47.489132,19.123353,1353.0
HS22,247547,47.489096,19.123455,1361.0
HS22,247548,47.489114,19.123561,1369.0
HS22,247549,47.489141,19.123694,1379.0
HS22,247550,47.489177,19.1238,1388.0
HS22,247551,47.489195,19.123853,1392.0
HS22,247552,47.489266,19.124026,1407.0
HS22,247553,47.489365,19.124318,1432.0
HS22,247554,47.48941,19.12449,1446.0
HS22,247555,47.489475,19.124966,1482.0
HS22,247556,47.489482,19.125008,1486.0
HS22,247557,47.489482,19.125008,1487.0
HS22,247558,47.489482,19.125008,1488.0
HS22,247559,47.489804,19.126698,1619.0
HS22,247560,47.490064,19.128353,1748.0
HS22,247561,47.490046,19.128353,1750.0
HS22,247562,47.490064,19.128353,1752.0
HS22,247563,47.49044,19.130481,1917.0
HS22,247564,47.490837,19.132957,2109.0
HS22,247565,47.490825,19.132932,2110.0
HS22,247566,47.490837,19.132957,2111.0
HS22,247567,47.491371,19.135884,2339.0
HS22,247568,47.49164,19.13745,2461.0
HS22,247569,47.491822,19.138585,2549.0
HS22,247570,47.491837,19.138653,2555.0
HS22,247571,47.491801,19.138666,2559.0
HS22,247572,47.491837,19.138653,2563.0
HS22,247573,47.491891,19.138998,2590.0
HS22,247574,47.491963,19.13941,2622.0
HS22,247575,47.492052,19.140033,2670.0
HS22,247576,47.492079,19.140193,2682.0
HS22,247577,47.492133,19.140371,2695.0
HS22,247578,47.49215,19.14061,2713.0
HS22,247579,47.492167,19.142388,2847.0
HS22,247580,47.492175,19.143105,2901.0
HS22,247581,47.492148,19.143285,2915.0
HS22,247582,47.49213,19.143417,2925.0
HS22,247583,47.492121,19.143524,2933.0
HS22,247584,47.492085,19.14367,2945.0
HS22,247585,47.491781,19.14469,3028.0
HS22,247586,47.491751,19.144784,3037.0
HS22,247587,47.491733,19.14477,3039.0
HS23,247588,47.491925,19.144345,2.0
HS23,247589,47.49213,19.143617,61.0
HS23,247590,47.492157,19.14351,70.0
HS23,247591,47.492175,19.143391,79.0
HS23,247592,47.492211,19.143198,94.0
HS23,247593,47.492203,19.142216,168.0
HS23,247594,47.492142,19.140485,298.0
HS23,247595,47.49216,19.140318,311.0
HS23,247596,47.492106,19.14014,324.0
HS23,247597,47.49207,19.139994,336.0
HS23,247598,47.491981,19.139343,386.0
HS23,247599,47.491927,19.139025,411.0
HS23,247600,47.491891,19.138685,438.0
HS23,247601,47.491819,19.138274,470.0
HS23,247602,47.491828,19.138287,471.0
HS23,247603,47.491793,19.138281,472.0
HS23,247604,47.490909,19.133196,869.0
HS23,247605,47.490942,19.133158,873.0
HS23,247606,47.490942,19.133158,874.0
HS23,247607,47.490909,19.133196,877.0
HS23,247608,47.490138,19.128616,1233.0
HS23,247609,47.490163,19.128618,1236.0
HS23,247610,47.490138,19.128616,1239.0
HS23,247611,47.489759,19.126247,1423.0
HS23,247612,47.489446,19.124517,1557.0
HS23,247613,47.489473,19.124517,1560.0
HS23,247614,47.489446,19.124517,1563.0
HS23,247615,47.489419,19.124397,1572.0
HS23,247616,47.489383,19.124251,1584.0
HS23,247617,47.489329,19.124092,1597.0
HS23,247618,47.489204,19.12376,1626.0
HS23,247619,47.489177,19.12368,1633.0
HS23,247620,47.48915,19.123588,1641.0
HS23,247621,47.489167,19.123499,1648.0
HS23,247622,47.489159,19.123366,1658.0
HS23,247623,47.489168,19.123234,1668.0
HS23,247624,47.489186,19.123181,1672.0
HS23,247625,47.489204,19.123101,1678.0
HS23,247626,47.489231,19.123061,1682.0
HS23,247627,47.489276,19.122995,1689.0
HS23,247628,47.48933,19.122942,1696.0
HS23,247629,47.489627,19.122704,1734.0
HS23,247630,47.489699,19.122664,1743.0
HS23,247631,47.489825,19.122611,1758.0
HS23,247632,47.489924,19.122598,1769.0
HS23,247633,47.490032,19.122598,1781.0
HS23,247634,47.49014,19.122598,1793.0
HS23,247635,47.490202,19.122611,1800.0
HS23,247636,47.490274,19.122638,1808.0
HS23,247637,47.490463,19.122705,1830.0
HS23,247638,47.490562,19.122731,1841.0
HS23,247639,47.490625,19.122731,1848.0
HS23,247640,47.490724,19.122718,1859.0
HS23,247641,47.49085,19.122679,1873.0
HS23,247642,47.490913,19.122652,1880.0
HS23,247643,47.491021,19.122559,1894.0
HS23,247644,47.49112,19.122453,1908.0
HS23,247645,47.491192,19.122347,1919.0
HS23,247646,47.491237,19.122268,1927.0
HS23,247647,47.491282,19.122175,1936.0
HS23,247648,47.4913,19.122122,1940.0
HS23,247649,47.491327,19.122029,1948.0
HS23,247650,47.491345,19.121896,1958.0
HS23,247651,47.491345,19.121671,1975.0
HS23,247652,47.49131,19.12049,2064.0
HS23,247653,47.491278,19.119806,2116.0
HS23,247654,47.491293,19.119782,2118.0
HS23,247655,47.491275,19.119782,2120.0
HS23,247656,47.491293,19.119667,2129.0
HS23,247657,47.491275,19.119428,2147.0
HS23,247658,47.491248,19.119083,2173.0
HS23,247659,47.49106,19.11749,2295.0
HS23,247660,47.490819,19.11534,2459.0
HS23,247661,47.490687,19.114324,2537.0
HS23,247662,47.490678,19.114271,2541.0
HS23,247663,47.490712,19.114248,2545.0
HS23,247664,47.490678,19.114271,2549.0
HS23,247665,47.490595,19.113309,2622.0
HS23,247666,47.490389,19.111371,2770.0
HS23,247667,47.490177,19.109679,2900.0
HS23,247668,47.490192,19.109669,2902.0
HW52,237134,47.477248,19.047328,0.0
HW52,237135,47.477248,19.047315,1.0
HW52,237136,47.47743,19.047333,21.0
HW52,237137,47.477601,19.047347,40.0
HW52,237138,47.477664,19.04736,47.0
HW52,237139,47.477691,19.047387,51.0
HW52,237140,47.477718,19.047413,55.0
HW52,237141,47.477763,19.047479,62.0
HW52,237142,47.478353,19.048985,192.0
HW52,237143,47.478578,19.049543,241.0
HW52,237144,47.478677,19.049728,259.0
HW52,237145,47.479316,19.05079,366.0
HW52,237146,47.479451,19.050962,386.0
HW52,237147,47.479612,19.051175,410.0
HW52,237148,47.479756,19.051321,429.0
HW52,237149,47.479963,19.05148,455.0
HW52,237150,47.480071,19.05156,468.0
HW52,237151,47.480531,19.051892,528.0
HW52,237152,47.480522,19.051932,531.0
HW52,237153,47.480531,19.051892,534.0
HW52,237154,47.480917,19.05213,578.0
HW52,237155,47.481052,19.052196,594.0
HW52,237156,47.481951,19.052595,698.0
HW52,237157,47.482518,19.052821,766.0
HW52,237158,47.48277,19.052914,795.0
HW52,237159,47.483148,19.053086,839.0
HW52,237160,47.483238,19.053139,850.0
HW52,237161,47.483337,19.053206,862.0
HW52,237162,47.483391,19.053259,869.0
HW52,237163,47.483634,19.053511,902.0
HW52,237164,47.483616,19.053537,905.0
HW52,237165,47.483634,19.053511,908.0
HW52,237166,47.483708,19.053583,917.0
HW52,237167,47.483805,19.05363,929.0
HW52,237168,47.483879,19.053636,937.0
HW52,237169,47.483933,19.053636,943.0
HW52,237170,47.483978,19.053623,948.0
HW52,237171,47.484023,19.053583,954.0
HW52,237172,47.484086,19.05353,962.0
HW52,237173,47.48456,19.052927,1029.0
HW52,237174,47.48473,19.052767,1051.0
HW52,237175,47.484892,19.052674,1070.0
HW52,237176,47.48509,19.052568,1093.0
HW52,237177,47.485162,19.052529,1102.0
HW52,237178,47.485876,19.051752,1203.0
HW52,237179,47.486739,19.050823,1322.0
HW52,237180,47.487564,19.049981,1431.0
HW52,237181,47.487699,19.049808,1451.0
HW52,237182,47.487825,19.049583,1473.0
HW52,237183,47.487951,19.049331,1498.0
HW52,237184,47.488014,19.049265,1507.0
HW52,237185,47.488131,19.049171,1519.0
HW52,237186,47.488436,19.048986,1556.0
HW52,237187,47.488544,19.048893,1570.0
HW52,237188,47.488787,19.048641,1603.0
HW52,237189,47.489965,19.047353,1766.0
HW52,237190,47.490101,19.047169,1789.0
HW52,237191,47.49011,19.047195,1791.0
HW52,237192,47.490101,19.047169,1793.0
HW52,237193,47.490128,19.047142,1797.0
HW52,237194,47.49046,19.04677,1843.0
HW52,237195,47.490631,19.046585,1867.0
HW52,237196,47.490694,19.046492,1877.0
HW52,237197,47.490766,19.046372,1889.0
HW52,237198,47.490841,19.046285,1900.0
HW52,237199,47.491012,19.046059,1925.0
HW52,237200,47.491084,19.045913,1939.0
HW52,237201,47.491111,19.045834,1946.0
HW52,237202,47.491129,19.045767,1951.0
HW52,237203,47.491138,19.045688,1957.0
HW52,237204,47.491129,19.045621,1962.0
HW52,237205,47.491126,19.04555,1967.0
HW52,237206,47.491039,19.045064,2005.0
HW52,237207,47.491054,19.044898,2017.0
HW52,237208,47.491054,19.044779,2026.0
HW52,237209,47.491072,19.044659,2035.0
HW52,237210,47.49109,19.044527,2045.0
HW52,237211,47.491117,19.04446,2051.0
HW52,237212,47.491144,19.044342,2062.0
HW52,237213,47.491198,19.044249,2071.0
HW52,237214,47.491459,19.043891,2111.0
HW52,237215,47.491602,19.043691,2131.0
HW52,237216,47.491639,19.043559,2143.0
HW52,237217,47.491737,19.043347,2162.0
HW52,237218,47.491737,19.043373,2164.0
HW52,237219,47.491728,19.043373,2165.0
HW52,237220,47.491836,19.043173,2182.0
HW52,237221,47.491902,19.042887,2206.0
HW52,237222,47.492064,19.042277,2255.0
HW52,237223,47.492181,19.041839,2290.0
HW52,237224,47.492406,19.041069,2353.0
HW52,237225,47.492451,19.04091,2366.0
HW52,237226,47.492844,19.039921,2451.0
HW52,237227,47.492981,19.03953,2486.0
HW52,237228,47.493179,19.039118,2524.0
HW52,237229,47.49326,19.038985,2537.0
HW52,237230,47.493296,19.038919,2543.0
HW52,237231,47.493458,19.038746,2565.0
HW52,237232,47.493638,19.038534,2591.0
HW52,237233,47.49368,19.03845,2599.0
HW52,237234,47.493698,19.038463,2601.0
HW52,237235,47.49368,19.03845,2603.0
HW52,237236,47.493842,19.038209,2626.0
HW52,237237,47.494375,19.037233,2723.0
HW52,237238,47.494795,19.036523,2792.0
HW52,237239,47.494807,19.036424,2801.0
HW52,237240,47.49511,19.035674,2865.0
HW52,237241,47.495203,19.035428,2888.0
HW52,237242,47.495347,19.035123,2916.0
HW52,237243,47.496264,19.033424,3080.0
HW52,237244,47.49639,19.033198,3102.0
HW52,237245,47.496612,19.032833,3137.0
HW52,237246,47.496621,19.032847,3138.0
HW52,237247,47.496612,19.032833,3139.0
HW52,237248,47.496606,19.032813,3142.0
HW52,237249,47.496714,19.032601,3162.0
HW52,237250,47.496804,19.032375,3182.0
HW52,237251,47.496866,19.032216,3196.0
HW52,237252,47.497577,19.030397,3354.0
HW52,237253,47.497667,19.030172,3374.0
HW52,237254,47.497721,19.030065,3384.0
HW52,237255,47.497811,19.029919,3399.0
HW52,237256,47.49814,19.029409,3450.0
HW52,237257,47.498323,19.029003,3489.0
HW52,237258,47.498365,19.028997,3491.0
HW52,237259,47.498323,19.029003,3493.0
HW52,237260,47.498575,19.028499,3540.0
HW52,237261,47.498809,19.028061,3582.0
HW52,237262,47.498989,19.027755,3612.0
HW52,237263,47.499534,19.026926,3697.0
HW52,237264,47.499633,19.02678,3713.0
HW52,237265,47.49996,19.026348,3764.0
HW52,237266,47.500409,19.025724,3833.0
HW52,237267,47.500598,19.025432,3863.0
HW52,237268,47.500847,19.025067,3900.0
HW52,237269,47.501053,19.024658,3940.0
HW52,237270,47.501071,19.024671,3942.0
HW52,237271,47.501053,19.024658,3944.0
HW52,237272,47.501144,19.024549,3955.0
HW52,237273,47.501201,19.024423,3968.0
HW52,237274,47.501273,19.024343,3978.0
HW52,237275,47.501326,19.024277,3986.0
HW52,237276,47.50138,19.02425,3992.0
HW52,237277,47.501452,19.024211,4001.0
HW52,237278,47.501587,19.024171,4016.0
HW52,237279,47.501785,19.024171,4038.0
HW52,237280,47.502451,19.024183,4112.0
HW52,237281,47.50291,19.02413,4163.0
HW52,237282,47.503116,19.024117,4186.0
HW52,237283,47.503386,19.024117,4216.0
HW52,237284,47.503548,19.02413,4234.0
HW52,237285,47.504088,19.024236,4295.0
HW52,237286,47.504502,19.024329,4342.0
HW52,237287,47.504682,19.024342,4362.0
HW52,237288,47.504789,19.024328,4374.0
HW52,237289,47.504942,19.024302,4391.0
HW52,237290,47.505086,19.024275,4407.0
HW52,237291,47.505239,19.024262,4424.0
HW52,237292,47.505437,19.024288,4446.0
HW52,237293,47.505608,19.024328,4465.0
HW52,237294,47.505806,19.024381,4487.0
HW52,237295,47.505932,19.024434,4502.0
HW52,237296,47.506045,19.024497,4516.0
HW52,237297,47.506126,19.024563,4526.0
HW52,237298,47.506243,19.024709,4543.0
HW52,237299,47.506301,19.024739,4549.0
HW52,237300,47.506346,19.024739,4554.0
HW52,237301,47.506382,19.024739,4558.0
HW52,237302,47.506445,19.024726,4565.0
HW52,237303,47.506521,19.024682,4574.0
HW52,237304,47.506575,19.024616,4582.0
HW52,237305,47.506638,19.024483,4594.0
HW52,237306,47.506818,19.024164,4625.0
HW52,237307,47.506836,19.024138,4628.0
HW52,237308,47.506863,19.024178,4632.0
HW52,237309,47.506827,19.024138,4637.0
HW52,237310,47.506881,19.024045,4646.0
HW52,237311,47.506953,19.023925,4658.0
HW52,237312,47.507061,19.023713,4678.0
HW52,237313,47.507205,19.023474,4702.0
HW52,237314,47.50729,19.023265,4720.0
HW52,237315,47.507322,19.023155,4729.0
HW52,237316,47.507394,19.022863,4752.0
HW52,237317,47.507438,19.022691,4766.0
HW52,237318,47.507483,19.022492,4782.0
HW52,237319,47.507537,19.022292,4798.0
HW52,237320,47.507582,19.022173,4808.0
HW52,237321,47.507618,19.02208,4816.0
HW52,237322,47.507654,19.022,4823.0
HW52,237323,47.507717,19.021921,4832.0
HW52,237324,47.507766,19.021871,4838.0
HW52,237325,47.507811,19.021831,4844.0
HW52,237326,47.50788,19.021759,4851.0
HW52,237327,47.508171,19.02126,4903.0
HW52,237328,47.508243,19.021114,4917.0
HW52,237329,47.50827,19.021061,4922.0
HW52,237330,47.508324,19.020915,4935.0
HW52,237331,47.508342,19.020835,4941.0
HW52,237332,47.50836,19.020729,4949.0
HW52,237333,47.508719,19.018034,5156.0
HW52,237334,47.508723,19.018044,5157.0
HW52,237335,47.508719,19.018034,5158.0
HW52,237336,47.50888,19.016799,5253.0
HW52,237337,47.508943,19.016388,5285.0
HW52,237338,47.509096,19.015551,5350.0
HW52,237339,47.509568,19.013225,5533.0
HW52,237340,47.509595,19.013212,5536.0
HW52,237341,47.509568,19.013225,5539.0
HW52,237342,47.509603,19.013012,5555.0
HW52,237343,47.509733,19.012245,5615.0
HW52,237344,47.50976,19.012086,5627.0
HW52,237345,47.509787,19.011913,5640.0
HW52,237346,47.509796,19.011781,5650.0
HW52,237347,47.509805,19.011595,5664.0
HW52,237348,47.509791,19.009402,5829.0
HW52,237349,47.509837,19.009411,5831.0
HW52,237350,47.509796,19.009418,5833.0
HW52,237351,47.509796,19.009391,5835.0
HW52,237352,47.509795,19.009258,5845.0
HW52,237353,47.509828,19.008933,5869.0
HW52,237354,47.509828,19.008801,5879.0
HW52,237355,47.509837,19.008708,5886.0
HW52,237356,47.509846,19.008628,5892.0
HW52,237357,47.509873,19.008562,5898.0
HW52,237358,47.509918,19.008442,5908.0
HW52,237359,47.509972,19.008336,5918.0
HW52,237360,47.510197,19.008017,5953.0
HW52,237361,47.510631,19.007426,6021.0
HW52,237362,47.511087,19.006875,6084.0
HW52,237363,47.511518,19.00629,6149.0
HW52,237364,47.511734,19.006011,6181.0
HW52,237365,47.5118,19.005858,6197.0
HW52,237366,47.512429,19.004942,6295.0
HW52,237367,47.512561,19.004776,6312.0
HW52,237368,47.512651,19.00463,6327.0
HW52,237369,47.512741,19.00443,6345.0
HW52,237370,47.512762,19.004344,6354.0
HW52,237371,47.512942,19.003959,6389.0
HW52,237372,47.513041,19.003746,6408.0
HW52,237373,47.513373,19.003082,6470.0
HW52,237374,47.513544,19.002816,6498.0
HW52,237375,47.513548,19.002854,6501.0
HW52,237376,47.513544,19.002816,6504.0
HW52,237377,47.513688,19.002564,6529.0
HW52,237378,47.513877,19.002259,6560.0
HW52,237379,47.515809,18.999575,6855.0
HW52,237380,47.51598,18.999322,6882.0
HW52,237381,47.516083,18.999174,6898.0
HW52,237382,47.516092,18.999188,6899.0
ID59,163166,47.548768,19.029379,0.0
ID59,163167,47.548766,19.02937,1.0
ID59,163168,47.548345,19.029884,61.0
ID59,163169,47.548273,19.029977,72.0
ID59,163170,47.548192,19.030083,84.0
ID59,163171,47.548111,19.030203,97.0
ID59,163172,47.54785,19.030575,137.0
ID59,163173,47.547365,19.031226,210.0
ID59,163174,47.547257,19.031386,227.0
ID59,163175,47.547048,19.031749,263.0
ID59,163176,47.546895,19.032015,289.0
ID59,163177,47.546582,19.032488,339.0
ID59,163178,47.546421,19.032728,364.0
ID59,163179,47.546358,19.032821,374.0
ID59,163180,47.546241,19.032953,390.0
ID59,163181,47.546097,19.033153,412.0
ID59,163182,47.545876,19.033456,448.0
ID59,163183,47.545503,19.033883,498.0
ID59,163184,47.544845,19.034765,597.0
ID59,163185,47.544878,19.034772,598.0
ID59,163186,47.544845,19.034765,599.0
ID59,163187,47.544548,19.035217,646.0
ID59,163188,47.543613,19.036585,792.0
ID59,163189,47.543241,19.037137,853.0
ID59,163190,47.542767,19.037847,926.0
ID59,163191,47.542336,19.038538,997.0
ID59,163192,47.541823,19.039362,1081.0
ID59,163193,47.541667,19.039648,1111.0
ID59,163194,47.541067,19.040544,1204.0
ID59,163195,47.541109,19.040538,1206.0
ID59,163196,47.541067,19.040544,1208.0
ID59,163197,47.540926,19.040752,1230.0
ID59,163198,47.540629,19.041296,1283.0
ID59,163199,47.540378,19.041775,1329.0
ID59,163200,47.540261,19.04204,1353.0
ID59,163201,47.540153,19.042293,1375.0
ID59,163202,47.540054,19.042585,1400.0
ID59,163203,47.539955,19.042943,1429.0
ID59,163204,47.539901,19.043183,1448.0
ID59,163205,47.539802,19.043727,1490.0
ID59,163206,47.539685,19.044378,1541.0
ID59,163207,47.539613,19.044697,1566.0
ID59,163208,47.539478,19.045201,1607.0
ID59,163209,47.539397,19.045547,1635.0
ID59,163210,47.539361,19.045733,1650.0
ID59,163211,47.539343,19.045919,1664.0
ID59,163212,47.539377,19.045937,1667.0
ID59,163213,47.539343,19.045919,1670.0
ID59,163214,47.539298,19.046224,1694.0
ID59,163215,47.53928,19.046357,1704.0
ID59,163216,47.539244,19.04657,1720.0
ID59,163217,47.538435,19.05001,1994.0
ID59,163218,47.537859,19.0524,2185.0
ID59,163219,47.537365,19.054432,2348.0
ID59,163220,47.536417,19.058343,2661.0
ID59,163221,47.536357,19.058523,2676.0
ID59,163222,47.536258,19.058842,2702.0
ID59,163223,47.536195,19.059054,2719.0
ID59,163224,47.536096,19.059452,2751.0
ID59,163225,47.536078,19.059532,2757.0
ID59,163226,47.536087,19.059532,2758.0
ID59,163227,47.536078,19.059532,2759.0
ID59,163228,47.53597,19.060103,2804.0
ID59,163229,47.535853,19.060621,2845.0
ID59,163230,47.535637,19.061471,2913.0
ID59,163231,47.535538,19.061816,2941.0
ID59,163232,47.53543,19.062122,2967.0
ID59,163233,47.535313,19.062441,2994.0
ID59,163234,47.53516,19.062786,3025.0
ID59,163235,47.535055,19.063052,3050.0
ID59,163236,47.534875,19.06337,3081.0
ID59,163237,47.534594,19.063808,3124.0
ID59,163238,47.533964,19.064738,3223.0
ID59,163239,47.533415,19.065468,3305.0
ID59,163240,47.533256,19.065734,3334.0
ID59,163241,47.532965,19.066092,3374.0
ID59,163242,47.532974,19.066119,3376.0
ID59,163243,47.532965,19.066092,3378.0
ID59,163244,47.532176,19.067221,3503.0
ID59,163245,47.531976,19.067499,3531.0
ID59,163246,47.531727,19.068005,3580.0
ID59,163247,47.531229,19.068787,3659.0
ID59,163248,47.530254,19.070321,3817.0
ID59,163249,47.530014,19.070673,3854.0
ID59,163250,47.530041,19.070699,3858.0
ID59,163251,47.530014,19.070673,3862.0
ID59,163252,47.529327,19.071795,3976.0
ID59,163253,47.529084,19.072247,4019.0
ID59,163254,47.528922,19.072539,4047.0
ID59,163255,47.528406,19.073395,4135.0
ID59,163256,47.527261,19.07516,4317.0
ID59,163257,47.526811,19.07585,4389.0
ID59,163258,47.525764,19.077517,4560.0
ID59,163259,47.525797,19.077524,4561.0
ID59,163260,47.525764,19.077517,4562.0
ID59,163261,47.52449,19.0795,4768.0
ID59,163262,47.523856,19.080544,4873.0
ID59,163263,47.523221,19.081452,4971.0
ID59,163264,47.52323,19.081478,4973.0
ID59,163265,47.523221,19.081452,4975.0
ID59,163266,47.52289,19.081997,5032.0
ID59,163267,47.522638,19.082396,5073.0
ID59,163268,47.522048,19.083304,5166.0
ID59,163269,47.520626,19.085574,5399.0
ID59,163270,47.520128,19.086404,5485.0
ID59,163271,47.519798,19.086875,5534.0
ID59,163272,47.519469,19.087318,5584.0
ID59,163273,47.51865,19.088525,5713.0
ID59,163274,47.518677,19.088565,5717.0
ID59,163275,47.51865,19.088525,5721.0
ID59,163276,47.518236,19.089109,5785.0
ID59,163277,47.517732,19.089879,5866.0
ID59,163278,47.516949,19.091033,5989.0
ID59,163279,47.516391,19.091896,6079.0
ID59,163280,47.5164,19.091909,6080.0
ID59,163281,47.516391,19.091896,6081.0
ID59,163282,47.516148,19.092281,6121.0
ID59,163283,47.515824,19.092758,6172.0
ID59,163284,47.51478,19.094337,6338.0
ID59,163285,47.514602,19.094632,6370.0
ID59,163286,47.514349,19.094921,6403.0
ID59,163287,47.514133,19.095213,6436.0
ID59,163288,47.513872,19.095571,6476.0
ID59,163289,47.51372,19.095839,6504.0
ID59,163290,47.513422,19.096248,6547.0
ID59,163291,47.513431,19.096261,6548.0
ID59,163292,47.513422,19.096248,6549.0
ID59,163293,47.51327,19.096529,6578.0
ID59,163294,47.512757,19.097259,6657.0
ID59,163295,47.512325,19.097896,6725.0
ID59,163296,47.511748,19.098596,6806.0
ID59,163297,47.51155,19.098821,6834.0
ID59,163298,47.511352,19.099007,6860.0
ID59,163299,47.511289,19.099073,6869.0
ID59,163300,47.511082,19.099299,6898.0
ID59,163301,47.510897,19.099587,6928.0
ID59,163302,47.510921,19.09958,6929.0
ID59,163303,47.510897,19.099587,6930.0
ID59,163304,47.510875,19.099591,6932.0
ID59,163305,47.510452,19.100095,6992.0
ID59,163306,47.509922,19.100774,7072.0
ID59,163307,47.509004,19.101835,7202.0
ID59,163308,47.507789,19.103294,7376.0
ID59,163309,47.507365,19.103689,7429.0
ID59,163310,47.507077,19.104021,7470.0
ID59,163311,47.506735,19.104418,7518.0
ID59,163312,47.506744,19.104445,7520.0
ID59,163313,47.506735,19.104418,7522.0
ID59,163314,47.506618,19.104551,7538.0
ID59,163315,47.506366,19.104803,7572.0
ID59,163316,47.506213,19.104949,7592.0
ID59,163317,47.505377,19.105572,7696.0
ID59,163318,47.503731,19.106834,7905.0
ID59,163319,47.50296,19.107411,7998.0
ID59,163320,47.502834,19.107503,8014.0
ID59,163321,47.502708,19.107583,8029.0
ID59,163322,47.502591,19.107649,8043.0
ID59,163323,47.502447,19.107702,8059.0
ID59,163324,47.502276,19.107742,8078.0
ID59,163325,47.502093,19.107745,8098.0
ID59,163326,47.502003,19.107732,8108.0
ID59,163327,47.501931,19.107745,8116.0
ID59,163328,47.501103,19.107956,8209.0
ID59,163329,47.500393,19.108128,8289.0
ID59,163330,47.500387,19.108151,8290.0
ID59,163331,47.500393,19.108128,8291.0
ID59,163332,47.499835,19.108287,8354.0
ID59,163333,47.498675,19.108594,8488.0
ID59,163334,47.498297,19.10867,8527.0
ID59,163335,47.497793,19.108775,8584.0
ID59,163336,47.496992,19.108987,8674.0
ID59,163337,47.496759,19.109043,8703.0
ID59,163338,47.496507,19.109069,8731.0
ID59,163339,47.496381,19.109069,8745.0
ID59,163340,47.495706,19.109052,8817.0
ID59,163341,47.495706,19.109078,8819.0
ID59,163342,47.495706,19.109052,8821.0
ID59,163343,47.495149,19.109041,8886.0
ID59,163344,47.493638,19.108996,9051.0
ID59,163345,47.492774,19.108969,9147.0
ID59,163346,47.491821,19.108944,9256.0
ID59,163347,47.491173,19.108891,9328.0
ID59,163348,47.490678,19.108887,9380.0
ID59,163349,47.49069,19.10891,9381.0
IJ60,338130,47.464473,19.023388,0.0
IJ60,338131,47.464473,19.023415,2.0
IJ60,338132,47.464563,19.023428,12.0
IJ60,338133,47.464617,19.023441,18.0
IJ60,338134,47.464662,19.023468,23.0
IJ60,338135,47.464716,19.023494,29.0
IJ60,338136,47.464752,19.023534,34.0
IJ60,338137,47.464779,19.023587,39.0
IJ60,338138,47.464806,19.02364,44.0
IJ60,338139,47.464824,19.023706,49.0
IJ60,338140,47.464833,19.023773,54.0
IJ60,338141,47.464833,19.023865,61.0
IJ60,338142,47.464815,19.023998,71.0
IJ60,338143,47.464339,19.027553,344.0
IJ60,338144,47.46407,19.029635,504.0
IJ60,338145,47.464088,19.029635,506.0
IJ60,338146,47.46407,19.029635,508.0
IJ60,338147,47.464043,19.029808,521.0
IJ60,338148,47.463594,19.03327,787.0
IJ60,338149,47.463585,19.033309,790.0
IJ60,338150,47.463603,19.033309,792.0
IJ60,338151,47.463585,19.033309,794.0
IJ60,338152,47.463513,19.03388,838.0
IJ60,338153,47.463423,19.034556,890.0
IJ60,338154,47.462938,19.038124,1164.0
IJ60,338155,47.462857,19.038734,1211.0
IJ60,338156,47.462641,19.040472,1344.0
IJ60,338157,47.462452,19.041851,1450.0
IJ60,338158,47.462371,19.042395,1492.0
IJ60,338159,47.462335,19.04262,1509.0
IJ60,338160,47.462236,19.043363,1566.0
IJ60,338161,47.462254,19.043363,1568.0
IJ60,338162,47.462236,19.043363,1570.0
IJ60,338163,47.462227,19.043456,1577.0
IJ60,338164,47.462209,19.043681,1594.0
IJ60,338165,47.462156,19.044119,1628.0
IJ60,338166,47.461679,19.047726,1905.0
IJ60,338167,47.46167,19.047872,1916.0
IJ60,338168,47.461688,19.048018,1927.0
IJ60,338169,47.461724,19.048098,1934.0
IJ60,338170,47.461778,19.048204,1944.0
IJ60,338171,47.461832,19.048283,1952.0
IJ60,338172,47.461886,19.048323,1959.0
IJ60,338173,47.46194,19.048363,1966.0
IJ60,338174,47.462542,19.048535,2034.0
IJ60,338175,47.462551,19.048509,2036.0
IJ60,338176,47.462542,19.048535,2038.0
IJ60,338177,47.462929,19.048641,2082.0
IJ60,338178,47.463748,19.048893,2175.0
IJ60,338179,47.464152,19.049,2221.0
